symbol,direction,risk_level,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
XAUT-USDT,SHORT,HIGH,4810.95000000,4841.99897250,4764.37654125,2026-02-01 00:15:50,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.000 [حد ≥ 0.48];❌ قدرت کندل 5m: BS5=0.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=4896.01, EMA55=5018.09;❌ روند EMA 4h: EMA21=5048.82, EMA55=5048.88, EMA200=4769.79;✅ RSI 30m: RSI=29.90 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=-5.5968 | سطح=MEDIUM;✅ شکست ورود: Price=4810.95, EMA21=4862.54, Th=0.003 | سطح=MEDIUM;❌ EMA Rejection: EMA=4862.5387, Last=4810.9500;❌ Pullback: Last=4810.9500, Dir=SHORT;✅ ADX: ADX=42.31 [حد ≥ 20] | سطح=MEDIUM;✅ CCI: CCI=-133.54 | سطح=MEDIUM;❌ SAR: SAR=4810.892, Close=4810.95, Dir=SHORT;❌ Stochastic: K=16.01, D=5.34, Dir=SHORT | سطح=MEDIUM;❌ Resistance Test: Res=4892.6600, Last=4810.9500;✅ Double Top/Bottom: Pattern=DoubleTop;❌ Volume Spike: Factor=1.00;❌ Divergence: واگرایی وجود ندارد;❌ حجم لحظه‌ای 1m: اسپایک حجم وجود ندارد;❌ کندل‌های متوالی 1m: شرط برقرار نیست;❌ EMA کراس سریع: EMA8 زیر EMA21;❌ تأیید روند صعودی: شرایط کامل برقرار نیست;❌ فشار فروش: شرایط کامل برقرار نیست"
BTC-USDT,SHORT,LOW,77436.90000000,78466.75103880,75377.19792240,2026-02-01 00:15:50,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.801 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.805 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=81301.99, EMA55=83236.10;✅ روند EMA 4h: EMA21=83617.75, EMA55=86518.47, EMA200=89439.46;✅ RSI 30m: RSI=7.01 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=-309.4058 | سطح=MEDIUM;✅ شکست ورود: Price=77436.90, EMA21=80019.75, Th=0.003 | سطح=MEDIUM;❌ EMA Rejection: EMA=80019.7508, Last=77436.9000;✅ Pullback: Last=77436.9000, Dir=SHORT;✅ ADX: ADX=43.74 [حد ≥ 20] | سطح=MEDIUM;✅ CCI: CCI=-109.70 | سطح=MEDIUM;❌ SAR: SAR=77367.042, Close=77436.9, Dir=SHORT;❌ Stochastic: K=24.01, D=8.00, Dir=SHORT | سطح=MEDIUM;❌ Resistance Test: Res=82228.4000, Last=77436.9000;✅ Double Top/Bottom: Pattern=DoubleBottom;❌ Volume Spike: Factor=1.00;❌ Divergence: واگرایی وجود ندارد;❌ حجم لحظه‌ای 1m: اسپایک حجم وجود ندارد;❌ کندل‌های متوالی 1m: شرط برقرار نیست;❌ EMA کراس سریع: EMA8 زیر EMA21;❌ تأیید روند صعودی: شرایط کامل برقرار نیست;❌ فشار فروش: شرایط کامل برقرار نیست"
ETH-USDT,SHORT,MEDIUM,2371.84000000,2427.73849120,2260.04301760,2026-02-01 00:15:51,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.772 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.772 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=2559.80, EMA55=2683.11;✅ روند EMA 4h: EMA21=2707.44, EMA55=2853.55, EMA200=3012.53;✅ RSI 30m: RSI=17.93 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=-10.7419 | سطح=MEDIUM;✅ شکست ورود: Price=2371.84, EMA21=2487.93, Th=0.003 | سطح=MEDIUM;❌ EMA Rejection: EMA=2487.9330, Last=2371.8400;✅ Pullback: Last=2371.8400, Dir=SHORT;❌ ADX: ADX=16.85 [حد ≥ 20] | سطح=MEDIUM;✅ CCI: CCI=-97.77 | سطح=MEDIUM;❌ SAR: SAR=2365.2708, Close=2371.84, Dir=SHORT;❌ Stochastic: K=33.06, D=11.02, Dir=SHORT | سطح=MEDIUM;❌ Resistance Test: Res=2551.2400, Last=2371.8400;✅ Double Top/Bottom: Pattern=DoubleBottom;❌ Volume Spike: Factor=1.00;❌ Divergence: واگرایی وجود ندارد;❌ حجم لحظه‌ای 1m: اسپایک حجم وجود ندارد;❌ کندل‌های متوالی 1m: شرط برقرار نیست;✅ EMA کراس سریع: EMA8 بالای EMA21;❌ تأیید روند صعودی: شرایط کامل برقرار نیست;❌ فشار فروش: شرایط کامل برقرار نیست"
BNB-USDT,SHORT,HIGH,769.29400000,783.25646200,748.35030700,2026-02-01 00:15:51,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.000 [حد ≥ 0.48];❌ قدرت کندل 5m: BS5=0.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=815.08, EMA55=840.57;✅ روند EMA 4h: EMA21=843.46, EMA55=869.14, EMA200=887.40;✅ RSI 30m: RSI=11.75 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=-2.5760 | سطح=MEDIUM;✅ شکست ورود: Price=769.29, EMA21=797.86, Th=0.003 | سطح=MEDIUM;❌ EMA Rejection: EMA=797.8577, Last=769.2940;✅ Pullback: Last=769.2940, Dir=SHORT;❌ ADX: ADX=9.22 [حد ≥ 20] | سطح=MEDIUM;✅ CCI: CCI=-100.10 | سطح=MEDIUM;❌ SAR: SAR=768.0554, Close=769.294, Dir=SHORT;❌ Stochastic: K=25.16, D=8.39, Dir=SHORT | سطح=MEDIUM;❌ Resistance Test: Res=810.2800, Last=769.2940;✅ Double Top/Bottom: Pattern=DoubleBottom;❌ Volume Spike: Factor=1.00;❌ Divergence: واگرایی وجود ندارد;❌ حجم لحظه‌ای 1m: اسپایک حجم وجود ندارد;❌ کندل‌های متوالی 1m: شرط برقرار نیست;✅ EMA کراس سریع: EMA8 بالای EMA21;❌ تأیید روند صعودی: شرایط کامل برقرار نیست;❌ فشار فروش: شرایط کامل برقرار نیست"
SOL-USDT,SHORT,LOW,101.52000000,103.96531440,96.62937120,2026-02-01 00:15:52,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=110.61, EMA55=115.12;✅ روند EMA 4h: EMA21=115.68, EMA55=121.72, EMA200=129.23;✅ RSI 30m: RSI=17.90 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=-0.5670 | سطح=MEDIUM;✅ شکست ورود: Price=101.52, EMA21=107.24, Th=0.003 | سطح=MEDIUM;❌ EMA Rejection: EMA=107.2400, Last=101.5200;✅ Pullback: Last=101.5200, Dir=SHORT;✅ ADX: ADX=66.32 [حد ≥ 20] | سطح=MEDIUM;✅ CCI: CCI=-95.27 | سطح=MEDIUM;❌ SAR: SAR=100.8118, Close=101.52, Dir=SHORT;❌ Stochastic: K=28.20, D=9.40, Dir=SHORT | سطح=MEDIUM;❌ Resistance Test: Res=109.8100, Last=101.5200;❌ Double Top/Bottom: Pattern=None;❌ Volume Spike: Factor=1.00;❌ Divergence: واگرایی وجود ندارد;❌ حجم لحظه‌ای 1m: اسپایک حجم وجود ندارد;❌ کندل‌های متوالی 1m: شرط برقرار نیست;✅ EMA کراس سریع: EMA8 بالای EMA21;❌ تأیید روند صعودی: شرایط کامل برقرار نیست;❌ فشار فروش: شرایط کامل برقرار نیست"
XRP-USDT,SHORT,LOW,1.58350000,1.61664280,1.51721440,2026-02-01 00:15:52,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.829 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.829 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=1.66, EMA55=1.73;✅ روند EMA 4h: EMA21=1.75, EMA55=1.84, EMA200=1.95;✅ RSI 30m: RSI=27.40 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=-0.0017 | سطح=MEDIUM;✅ شکست ورود: Price=1.58, EMA21=1.62, Th=0.003 | سطح=MEDIUM;❌ EMA Rejection: EMA=1.6240, Last=1.5835;✅ Pullback: Last=1.5835, Dir=SHORT;✅ ADX: ADX=49.96 [حد ≥ 20] | سطح=MEDIUM;❌ CCI: CCI=-73.51 | سطح=MEDIUM;❌ SAR: SAR=1.5757, Close=1.5835, Dir=SHORT;❌ Stochastic: K=45.33, D=15.11, Dir=SHORT | سطح=MEDIUM;❌ Resistance Test: Res=1.6496, Last=1.5835;✅ Double Top/Bottom: Pattern=DoubleBottom;❌ Volume Spike: Factor=1.00;❌ Divergence: واگرایی وجود ندارد;❌ حجم لحظه‌ای 1m: اسپایک حجم وجود ندارد;❌ کندل‌های متوالی 1m: شرط برقرار نیست;✅ EMA کراس سریع: EMA8 بالای EMA21;❌ تأیید روند صعودی: شرایط کامل برقرار نیست;❌ فشار فروش: شرایط کامل برقرار نیست"
ADA-USDT,SHORT,LOW,0.28400000,0.29014640,0.27170720,2026-02-01 00:15:56,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.30, EMA55=0.32;✅ روند EMA 4h: EMA21=0.32, EMA55=0.34, EMA200=0.37;✅ RSI 30m: RSI=21.07 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=-0.0006 | سطح=MEDIUM;✅ شکست ورود: Price=0.28, EMA21=0.29, Th=0.003 | سطح=MEDIUM;❌ EMA Rejection: EMA=0.2944, Last=0.2840;✅ Pullback: Last=0.2840, Dir=SHORT;✅ ADX: ADX=27.27 [حد ≥ 20] | سطح=MEDIUM;✅ CCI: CCI=-85.40 | سطح=MEDIUM;❌ SAR: SAR=0.2832, Close=0.284, Dir=SHORT;❌ Stochastic: K=37.75, D=12.58, Dir=SHORT | سطح=MEDIUM;❌ Resistance Test: Res=0.3003, Last=0.2840;✅ Double Top/Bottom: Pattern=DoubleBottom;❌ Volume Spike: Factor=1.00;❌ Divergence: واگرایی وجود ندارد;❌ حجم لحظه‌ای 1m: اسپایک حجم وجود ندارد;❌ کندل‌های متوالی 1m: شرط برقرار نیست;✅ EMA کراس سریع: EMA8 بالای EMA21;❌ تأیید روند صعودی: شرایط کامل برقرار نیست;❌ فشار فروش: شرایط کامل برقرار نیست"
DOGE-USDT,SHORT,LOW,0.10132000,0.10360240,0.09675520,2026-02-01 00:15:56,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.727 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.727 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.11, EMA55=0.11;✅ روند EMA 4h: EMA21=0.11, EMA55=0.12, EMA200=0.13;✅ RSI 30m: RSI=21.02 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=-0.0003 | سطح=MEDIUM;✅ شکست ورود: Price=0.10, EMA21=0.11, Th=0.003 | سطح=MEDIUM;❌ EMA Rejection: EMA=0.1056, Last=0.1013;✅ Pullback: Last=0.1013, Dir=SHORT;✅ ADX: ADX=41.67 [حد ≥ 20] | سطح=MEDIUM;✅ CCI: CCI=-91.79 | سطح=MEDIUM;❌ SAR: SAR=0.1009, Close=0.10132, Dir=SHORT;❌ Stochastic: K=38.99, D=13.00, Dir=SHORT | سطح=MEDIUM;❌ Resistance Test: Res=0.1081, Last=0.1013;❌ Double Top/Bottom: Pattern=None;❌ Volume Spike: Factor=1.00;❌ Divergence: واگرایی وجود ندارد;❌ حجم لحظه‌ای 1m: اسپایک حجم وجود ندارد;❌ کندل‌های متوالی 1m: شرط برقرار نیست;✅ EMA کراس سریع: EMA8 بالای EMA21;❌ تأیید روند صعودی: شرایط کامل برقرار نیست;❌ فشار فروش: شرایط کامل برقرار نیست"
DOT-USDT,SHORT,HIGH,1.49210000,1.53496700,1.42779950,2026-02-01 00:15:56,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.727 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.727 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=1.59, EMA55=1.67;✅ روند EMA 4h: EMA21=1.69, EMA55=1.80, EMA200=1.94;✅ RSI 30m: RSI=26.80 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=-0.0043 | سطح=MEDIUM;✅ شکست ورود: Price=1.49, EMA21=1.55, Th=0.003 | سطح=MEDIUM;❌ EMA Rejection: EMA=1.5485, Last=1.4921;✅ Pullback: Last=1.4921, Dir=SHORT;❌ ADX: ADX=17.23 [حد ≥ 20] | سطح=MEDIUM;✅ CCI: CCI=-85.35 | سطح=MEDIUM;❌ SAR: SAR=1.4838, Close=1.4921, Dir=SHORT;❌ Stochastic: K=40.90, D=13.63, Dir=SHORT | سطح=MEDIUM;❌ Resistance Test: Res=1.5922, Last=1.4921;❌ Double Top/Bottom: Pattern=None;❌ Volume Spike: Factor=1.00;❌ Divergence: واگرایی وجود ندارد;❌ حجم لحظه‌ای 1m: اسپایک حجم وجود ندارد;❌ کندل‌های متوالی 1m: شرط برقرار نیست;✅ EMA کراس سریع: EMA8 بالای EMA21;❌ تأیید روند صعودی: شرایط کامل برقرار نیست;❌ فشار فروش: شرایط کامل برقرار نیست"
POL-USDT,SHORT,LOW,0.09970000,0.10232650,0.09576025,2026-02-01 00:15:57,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.400 [حد ≥ 0.48];❌ قدرت کندل 5m: BS5=0.400 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.11, EMA55=0.11;✅ روند EMA 4h: EMA21=0.11, EMA55=0.12, EMA200=0.13;✅ RSI 30m: RSI=24.56 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=-0.0002 | سطح=MEDIUM;✅ شکست ورود: Price=0.10, EMA21=0.10, Th=0.003 | سطح=MEDIUM;❌ EMA Rejection: EMA=0.1030, Last=0.0997;✅ Pullback: Last=0.0997, Dir=SHORT;✅ ADX: ADX=37.93 [حد ≥ 20] | سطح=MEDIUM;✅ CCI: CCI=-81.72 | سطح=MEDIUM;❌ SAR: SAR=0.0991, Close=0.0997, Dir=SHORT;❌ Stochastic: K=46.81, D=15.60, Dir=SHORT | سطح=MEDIUM;❌ Resistance Test: Res=0.1050, Last=0.0997;❌ Double Top/Bottom: Pattern=None;❌ Volume Spike: Factor=1.00;❌ Divergence: واگرایی وجود ندارد;✅ حجم لحظه‌ای 1m: اسپایک حجم;❌ کندل‌های متوالی 1m: شرط برقرار نیست;✅ EMA کراس سریع: EMA8 بالای EMA21;❌ تأیید روند صعودی: شرایط کامل برقرار نیست;❌ فشار فروش: شرایط کامل برقرار نیست"
