symbol,direction,risk_level,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
XAUT-USDT,LONG,HIGH,5063.75000000,5042.65311200,5095.39533200,2026-02-10 00:06:39,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.030 [حد ≥ 0.48];❌ قدرت کندل 5m: BS5=0.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=5014.58, EMA55=4979.49;✅ روند EMA 4h: EMA21=4970.05, EMA55=4941.60, EMA200=4824.07;✅ RSI 30m: RSI=67.30 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=3.0547 | سطح=MEDIUM;✅ شکست ورود: Price=5063.75, EMA21=5032.04, Th=0.003 | سطح=MEDIUM;❌ EMA Rejection: EMA=5032.0398, Last=5063.7500;✅ Pullback: Last=5063.7500, Dir=LONG;❌ ADX: ADX=0.08 [حد ≥ 20] | سطح=MEDIUM;✅ CCI: CCI=96.84 | سطح=MEDIUM;✅ SAR: SAR=5057.5674, Close=5063.75, Dir=LONG;❌ Stochastic: K=92.21, D=30.74, Dir=LONG | سطح=MEDIUM;❌ Resistance Test: Res=5070.1800, Last=5063.7500;✅ Double Top/Bottom: Pattern=DoubleTop;❌ Volume Spike: Factor=1.00;❌ Divergence: واگرایی وجود ندارد;❌ حجم لحظه‌ای 1m: اسپایک حجم وجود ندارد;❌ کندل‌های متوالی 1m: شرط برقرار نیست;✅ EMA کراس سریع: EMA8 بالای EMA21;❌ تأیید روند صعودی: شرایط کامل برقرار نیست;❌ فشار فروش: شرایط کامل برقرار نیست"
BTC-USDT,LONG,HIGH,70575.60000000,69690.52576950,71903.21134575,2026-02-10 00:06:40,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.192 [حد ≥ 0.48];❌ قدرت کندل 5m: BS5=0.255 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=70136.20, EMA55=70043.94;❌ روند EMA 4h: EMA21=70270.76, EMA55=73260.42, EMA200=82036.73;✅ RSI 30m: RSI=57.21 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=168.0123 | سطح=MEDIUM;✅ شکست ورود: Price=70575.60, EMA21=70096.02, Th=0.003 | سطح=MEDIUM;❌ EMA Rejection: EMA=70096.0155, Last=70575.6000;✅ Pullback: Last=70575.6000, Dir=LONG;✅ ADX: ADX=83.53 [حد ≥ 20] | سطح=MEDIUM;✅ CCI: CCI=86.53 | سطح=MEDIUM;✅ SAR: SAR=70506.796, Close=70575.6, Dir=LONG;❌ Stochastic: K=80.48, D=26.83, Dir=LONG | سطح=MEDIUM;❌ Resistance Test: Res=71126.8000, Last=70575.6000;❌ Double Top/Bottom: Pattern=None;❌ Volume Spike: Factor=1.00;❌ Divergence: واگرایی وجود ندارد;❌ حجم لحظه‌ای 1m: اسپایک حجم وجود ندارد;❌ کندل‌های متوالی 1m: شرط برقرار نیست;❌ EMA کراس سریع: EMA8 زیر EMA21;✅ تأیید روند صعودی: RSI>50, MACD+, ADX>20;❌ فشار فروش: شرایط کامل برقرار نیست"
ETH-USDT,LONG,HIGH,2123.01000000,2088.19423950,2175.23364075,2026-02-10 00:06:41,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.367 [حد ≥ 0.48];❌ قدرت کندل 5m: BS5=0.113 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=2085.50, EMA55=2079.13;❌ روند EMA 4h: EMA21=2087.90, EMA55=2212.26, EMA200=2638.88;✅ RSI 30m: RSI=63.41 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=7.9860 | سطح=MEDIUM;✅ شکست ورود: Price=2123.01, EMA21=2090.02, Th=0.003 | سطح=MEDIUM;❌ EMA Rejection: EMA=2090.0183, Last=2123.0100;✅ Pullback: Last=2123.0100, Dir=LONG;✅ ADX: ADX=70.01 [حد ≥ 20] | سطح=MEDIUM;✅ CCI: CCI=84.49 | سطح=MEDIUM;✅ SAR: SAR=2118.3108, Close=2123.01, Dir=LONG;❌ Stochastic: K=82.12, D=27.37, Dir=LONG | سطح=MEDIUM;❌ Resistance Test: Res=2147.9000, Last=2123.0100;✅ Double Top/Bottom: Pattern=DoubleTop;❌ Volume Spike: Factor=1.00;❌ Divergence: واگرایی وجود ندارد;❌ حجم لحظه‌ای 1m: اسپایک حجم وجود ندارد;❌ کندل‌های متوالی 1m: شرط برقرار نیست;❌ EMA کراس سریع: EMA8 زیر EMA21;✅ تأیید روند صعودی: RSI>50, MACD+, ADX>20;❌ فشار فروش: شرایط کامل برقرار نیست"
BNB-USDT,SHORT,HIGH,639.19500000,646.57470300,628.12544550,2026-02-10 00:06:41,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.354 [حد ≥ 0.48];❌ قدرت کندل 5m: BS5=0.041 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=635.53, EMA55=640.61;✅ روند EMA 4h: EMA21=647.54, EMA55=697.17, EMA200=801.76;❌ RSI 30m: RSI=57.18 | سطح=MEDIUM;❌ MACD 30m: MACD_hist=1.4511 | سطح=MEDIUM;❌ شکست ورود: Price=639.20, EMA21=634.80, Th=0.003 | سطح=MEDIUM;❌ EMA Rejection: EMA=634.7964, Last=639.1950;✅ Pullback: Last=639.1950, Dir=SHORT;✅ ADX: ADX=70.72 [حد ≥ 20] | سطح=MEDIUM;✅ CCI: CCI=79.74 | سطح=MEDIUM;❌ SAR: SAR=638.7071, Close=639.195, Dir=SHORT;❌ Stochastic: K=78.25, D=26.08, Dir=SHORT | سطح=MEDIUM;❌ Resistance Test: Res=643.9500, Last=639.1950;❌ Double Top/Bottom: Pattern=None;❌ Volume Spike: Factor=1.00;❌ Divergence: واگرایی وجود ندارد;❌ حجم لحظه‌ای 1m: اسپایک حجم وجود ندارد;❌ کندل‌های متوالی 1m: شرط برقرار نیست;❌ EMA کراس سریع: EMA8 زیر EMA21;✅ تأیید روند صعودی: RSI>50, MACD+, ADX>20;❌ فشار فروش: شرایط کامل برقرار نیست"
SOL-USDT,LONG,HIGH,87.38000000,85.99708550,89.45437175,2026-02-10 00:06:42,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.152 [حد ≥ 0.48];❌ قدرت کندل 5m: BS5=0.429 [حد ≥ 0.48];❌ روند EMA 1h: EMA21=86.26, EMA55=86.56;❌ روند EMA 4h: EMA21=87.24, EMA55=93.87, EMA200=112.85;✅ RSI 30m: RSI=60.81 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.3078 | سطح=MEDIUM;✅ شکست ورود: Price=87.38, EMA21=86.31, Th=0.003 | سطح=MEDIUM;❌ EMA Rejection: EMA=86.3078, Last=87.3800;✅ Pullback: Last=87.3800, Dir=LONG;✅ ADX: ADX=44.85 [حد ≥ 20] | سطح=MEDIUM;✅ CCI: CCI=79.57 | سطح=MEDIUM;✅ SAR: SAR=87.2202, Close=87.38, Dir=LONG;❌ Stochastic: K=74.27, D=24.76, Dir=LONG | سطح=MEDIUM;❌ Resistance Test: Res=88.7000, Last=87.3800;✅ Double Top/Bottom: Pattern=DoubleTop;❌ Volume Spike: Factor=1.00;❌ Divergence: واگرایی وجود ندارد;❌ حجم لحظه‌ای 1m: اسپایک حجم وجود ندارد;❌ کندل‌های متوالی 1m: شرط برقرار نیست;❌ EMA کراس سریع: EMA8 زیر EMA21;✅ تأیید روند صعودی: RSI>50, MACD+, ADX>20;❌ فشار فروش: شرایط کامل برقرار نیست"
XRP-USDT,LONG,HIGH,1.45016000,1.42824500,1.48303250,2026-02-10 00:06:43,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.779 [حد ≥ 0.48];❌ قدرت کندل 5m: BS5=0.042 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=1.43, EMA55=1.43;❌ روند EMA 4h: EMA21=1.44, EMA55=1.51, EMA200=1.74;✅ RSI 30m: RSI=58.68 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0026 | سطح=MEDIUM;✅ شکست ورود: Price=1.45, EMA21=1.44, Th=0.003 | سطح=MEDIUM;❌ EMA Rejection: EMA=1.4356, Last=1.4502;✅ Pullback: Last=1.4502, Dir=LONG;✅ ADX: ADX=65.04 [حد ≥ 20] | سطح=MEDIUM;❌ CCI: CCI=67.81 | سطح=MEDIUM;✅ SAR: SAR=1.444, Close=1.45016, Dir=LONG;❌ Stochastic: K=79.97, D=26.66, Dir=LONG | سطح=MEDIUM;❌ Resistance Test: Res=1.4640, Last=1.4502;✅ Double Top/Bottom: Pattern=DoubleTop;❌ Volume Spike: Factor=1.00;❌ Divergence: واگرایی وجود ندارد;❌ حجم لحظه‌ای 1m: اسپایک حجم وجود ندارد;❌ کندل‌های متوالی 1m: شرط برقرار نیست;✅ EMA کراس سریع: EMA8 بالای EMA21;✅ تأیید روند صعودی: RSI>50, MACD+, ADX>20;❌ فشار فروش: شرایط کامل برقرار نیست"
ADA-USDT,SHORT,HIGH,0.27020000,0.27401450,0.26447825,2026-02-10 00:06:47,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.556 [حد ≥ 0.48];❌ قدرت کندل 5m: BS5=0.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.27, EMA55=0.27;✅ روند EMA 4h: EMA21=0.27, EMA55=0.28, EMA200=0.33;❌ RSI 30m: RSI=55.85 | سطح=MEDIUM;❌ MACD 30m: MACD_hist=0.0006 | سطح=MEDIUM;❌ شکست ورود: Price=0.27, EMA21=0.27, Th=0.003 | سطح=MEDIUM;❌ EMA Rejection: EMA=0.2685, Last=0.2702;✅ Pullback: Last=0.2702, Dir=SHORT;✅ ADX: ADX=54.13 [حد ≥ 20] | سطح=MEDIUM;❌ CCI: CCI=66.30 | سطح=MEDIUM;❌ SAR: SAR=0.2696, Close=0.2702, Dir=SHORT;❌ Stochastic: K=70.34, D=23.45, Dir=SHORT | سطح=MEDIUM;❌ Resistance Test: Res=0.2737, Last=0.2702;❌ Double Top/Bottom: Pattern=None;❌ Volume Spike: Factor=1.00;❌ Divergence: واگرایی وجود ندارد;❌ حجم لحظه‌ای 1m: اسپایک حجم وجود ندارد;❌ کندل‌های متوالی 1m: شرط برقرار نیست;❌ EMA کراس سریع: EMA8 زیر EMA21;✅ تأیید روند صعودی: RSI>50, MACD+, ADX>20;❌ فشار فروش: شرایط کامل برقرار نیست"
DOGE-USDT,SHORT,HIGH,0.09612000,0.09746700,0.09409950,2026-02-10 00:06:47,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.444 [حد ≥ 0.48];❌ قدرت کندل 5m: BS5=0.273 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.10, EMA55=0.10;✅ روند EMA 4h: EMA21=0.10, EMA55=0.10, EMA200=0.12;❌ RSI 30m: RSI=56.48 | سطح=MEDIUM;❌ MACD 30m: MACD_hist=0.0002 | سطح=MEDIUM;❌ شکست ورود: Price=0.10, EMA21=0.10, Th=0.003 | سطح=MEDIUM;❌ EMA Rejection: EMA=0.0954, Last=0.0961;✅ Pullback: Last=0.0961, Dir=SHORT;✅ ADX: ADX=47.56 [حد ≥ 20] | سطح=MEDIUM;✅ CCI: CCI=81.05 | سطح=MEDIUM;❌ SAR: SAR=0.0958, Close=0.09612, Dir=SHORT;❌ Stochastic: K=80.78, D=26.93, Dir=SHORT | سطح=MEDIUM;❌ Resistance Test: Res=0.0968, Last=0.0961;✅ Double Top/Bottom: Pattern=DoubleTop;❌ Volume Spike: Factor=1.00;❌ Divergence: واگرایی وجود ندارد;❌ حجم لحظه‌ای 1m: اسپایک حجم وجود ندارد;❌ کندل‌های متوالی 1m: شرط برقرار نیست;❌ EMA کراس سریع: EMA8 زیر EMA21;✅ تأیید روند صعودی: RSI>50, MACD+, ADX>20;❌ فشار فروش: شرایط کامل برقرار نیست"
DOT-USDT,SHORT,HIGH,1.32230000,1.34114600,1.29403100,2026-02-10 00:06:48,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.889 [حد ≥ 0.48];❌ قدرت کندل 5m: BS5=0.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=1.32, EMA55=1.34;✅ روند EMA 4h: EMA21=1.35, EMA55=1.44, EMA200=1.70;❌ RSI 30m: RSI=52.13 | سطح=MEDIUM;❌ MACD 30m: MACD_hist=0.0026 | سطح=MEDIUM;❌ شکست ورود: Price=1.32, EMA21=1.32, Th=0.003 | سطح=MEDIUM;❌ EMA Rejection: EMA=1.3182, Last=1.3223;✅ Pullback: Last=1.3223, Dir=SHORT;✅ ADX: ADX=46.45 [حد ≥ 20] | سطح=MEDIUM;❌ CCI: CCI=49.25 | سطح=MEDIUM;❌ SAR: SAR=1.3195, Close=1.3223, Dir=SHORT;❌ Stochastic: K=57.56, D=19.19, Dir=SHORT | سطح=MEDIUM;❌ Resistance Test: Res=1.3453, Last=1.3223;❌ Double Top/Bottom: Pattern=None;❌ Volume Spike: Factor=1.00;❌ Divergence: واگرایی وجود ندارد;❌ حجم لحظه‌ای 1m: اسپایک حجم وجود ندارد;❌ کندل‌های متوالی 1m: شرط برقرار نیست;❌ EMA کراس سریع: EMA8 زیر EMA21;✅ تأیید روند صعودی: RSI>50, MACD+, ADX>20;❌ فشار فروش: شرایط کامل برقرار نیست"
POL-USDT,SHORT,HIGH,0.09380000,0.09532550,0.09151175,2026-02-10 00:06:49,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.750 [حد ≥ 0.48];❌ قدرت کندل 5m: BS5=0.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.09, EMA55=0.10;✅ روند EMA 4h: EMA21=0.10, EMA55=0.10, EMA200=0.11;✅ RSI 30m: RSI=49.97 | سطح=MEDIUM;❌ MACD 30m: MACD_hist=0.0002 | سطح=MEDIUM;❌ شکست ورود: Price=0.09, EMA21=0.09, Th=0.003 | سطح=MEDIUM;❌ EMA Rejection: EMA=0.0937, Last=0.0938;✅ Pullback: Last=0.0938, Dir=SHORT;❌ ADX: ADX=1.89 [حد ≥ 20] | سطح=MEDIUM;❌ CCI: CCI=50.96 | سطح=MEDIUM;❌ SAR: SAR=0.0933, Close=0.0938, Dir=SHORT;❌ Stochastic: K=69.05, D=23.02, Dir=SHORT | سطح=MEDIUM;❌ Resistance Test: Res=0.0951, Last=0.0938;✅ Double Top/Bottom: Pattern=DoubleBottom;❌ Volume Spike: Factor=1.00;❌ Divergence: واگرایی وجود ندارد;❌ حجم لحظه‌ای 1m: اسپایک حجم وجود ندارد;❌ کندل‌های متوالی 1m: شرط برقرار نیست;✅ EMA کراس سریع: EMA8 بالای EMA21;❌ تأیید روند صعودی: شرایط کامل برقرار نیست;❌ فشار فروش: شرایط کامل برقرار نیست"
