symbol,direction,risk_level,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
XAUT-USDT,LONG,LOW,4672.73000000,4661.14815800,4690.10276300,2026-01-20 00:13:15,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.991 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=4661.88, EMA55=4639.13;✅ روند EMA 4h: EMA21=4633.30, EMA55=4591.94, EMA200=4465.92;✅ RSI 30m: RSI=57.59 | سطح=MEDIUM;❌ MACD 30m: MACD_hist=-0.8181 | سطح=MEDIUM;❌ شکست ورود: Price=4672.73, EMA21=4669.95, Th=0.003 | سطح=MEDIUM;❌ EMA Rejection: EMA=4669.9510, Last=4672.7300;✅ Pullback: Last=4672.7300, Dir=LONG;✅ ADX: ADX=37.43 [حد ≥ 20] | سطح=MEDIUM;❌ CCI: CCI=31.66 | سطح=MEDIUM;✅ SAR: SAR=4670.642, Close=4672.73, Dir=LONG;❌ Stochastic: K=45.53, D=15.18, Dir=LONG | سطح=MEDIUM;❌ Resistance Test: Res=4679.6200, Last=4672.7300;✅ Double Top/Bottom: Pattern=DoubleTop;❌ Volume Spike: Factor=1.00;❌ Divergence: واگرایی وجود ندارد;✅ حجم لحظه‌ای 1m: اسپایک حجم;❌ کندل‌های متوالی 1m: شرط برقرار نیست;✅ EMA کراس سریع: EMA8 بالای EMA21;❌ تأیید روند صعودی: شرایط کامل برقرار نیست;❌ فشار فروش: شرایط کامل برقرار نیست"
BTC-USDT,SHORT,HIGH,93175.60000000,93491.29799200,92702.05301200,2026-01-20 00:13:16,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.572 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=93314.18, EMA55=94021.73;❌ روند EMA 4h: EMA21=94160.26, EMA55=93854.65, EMA200=91584.12;❌ RSI 30m: RSI=51.26 | سطح=MEDIUM;❌ MACD 30m: MACD_hist=36.0611 | سطح=MEDIUM;❌ شکست ورود: Price=93175.60, EMA21=93112.52, Th=0.003 | سطح=MEDIUM;❌ EMA Rejection: EMA=93112.5231, Last=93175.6000;✅ Pullback: Last=93175.6000, Dir=SHORT;❌ ADX: ADX=0.58 [حد ≥ 20] | سطح=MEDIUM;✅ CCI: CCI=75.71 | سطح=MEDIUM;❌ SAR: SAR=93108.422, Close=93175.6, Dir=SHORT;❌ Stochastic: K=66.84, D=22.28, Dir=SHORT | سطح=MEDIUM;❌ Resistance Test: Res=93405.3000, Last=93175.6000;✅ Double Top/Bottom: Pattern=DoubleTop;❌ Volume Spike: Factor=1.00;❌ Divergence: واگرایی وجود ندارد;❌ حجم لحظه‌ای 1m: اسپایک حجم وجود ندارد;❌ کندل‌های متوالی 1m: شرط برقرار نیست;❌ EMA کراس سریع: EMA8 زیر EMA21;❌ تأیید روند صعودی: شرایط کامل برقرار نیست;❌ فشار فروش: شرایط کامل برقرار نیست"
ETH-USDT,SHORT,HIGH,3219.85000000,3235.16468350,3196.87797475,2026-01-20 00:13:16,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.380 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.519 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=3231.15, EMA55=3261.97;❌ روند EMA 4h: EMA21=3265.64, EMA55=3244.49, EMA200=3135.49;✅ RSI 30m: RSI=48.38 | سطح=MEDIUM;❌ MACD 30m: MACD_hist=1.9937 | سطح=MEDIUM;❌ شکست ورود: Price=3219.85, EMA21=3219.35, Th=0.003 | سطح=MEDIUM;❌ EMA Rejection: EMA=3219.3515, Last=3219.8500;✅ Pullback: Last=3219.8500, Dir=SHORT;❌ ADX: ADX=2.47 [حد ≥ 20] | سطح=MEDIUM;❌ CCI: CCI=11.96 | سطح=MEDIUM;❌ SAR: SAR=3219.5242, Close=3219.85, Dir=SHORT;❌ Stochastic: K=70.02, D=23.34, Dir=SHORT | سطح=MEDIUM;❌ Resistance Test: Res=3227.1000, Last=3219.8500;✅ Double Top/Bottom: Pattern=DoubleTop;❌ Volume Spike: Factor=1.00;❌ Divergence: واگرایی وجود ندارد;❌ حجم لحظه‌ای 1m: اسپایک حجم وجود ندارد;❌ کندل‌های متوالی 1m: شرط برقرار نیست;❌ EMA کراس سریع: EMA8 زیر EMA21;❌ تأیید روند صعودی: شرایط کامل برقرار نیست;❌ فشار فروش: شرایط کامل برقرار نیست"
BNB-USDT,SHORT,HIGH,926.84600000,930.68720150,921.08419775,2026-01-20 00:13:16,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.587 [حد ≥ 0.48];❌ قدرت کندل 5m: BS5=0.040 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=929.45, EMA55=934.78;❌ روند EMA 4h: EMA21=934.63, EMA55=927.67, EMA200=899.06;✅ RSI 30m: RSI=47.92 | سطح=MEDIUM;❌ MACD 30m: MACD_hist=0.2936 | سطح=MEDIUM;❌ شکست ورود: Price=926.85, EMA21=927.20, Th=0.003 | سطح=MEDIUM;✅ EMA Rejection: EMA=927.2039, Last=926.8460;✅ Pullback: Last=926.8460, Dir=SHORT;❌ ADX: ADX=17.08 [حد ≥ 20] | سطح=MEDIUM;❌ CCI: CCI=-9.16 | سطح=MEDIUM;❌ SAR: SAR=925.4943, Close=926.846, Dir=SHORT;❌ Stochastic: K=53.82, D=17.94, Dir=SHORT | سطح=MEDIUM;❌ Resistance Test: Res=929.1600, Last=926.8460;✅ Double Top/Bottom: Pattern=DoubleTop;❌ Volume Spike: Factor=1.00;❌ Divergence: واگرایی وجود ندارد;✅ حجم لحظه‌ای 1m: اسپایک حجم;❌ کندل‌های متوالی 1m: شرط برقرار نیست;✅ EMA کراس سریع: EMA8 بالای EMA21;❌ تأیید روند صعودی: شرایط کامل برقرار نیست;❌ فشار فروش: شرایط کامل برقرار نیست"
SOL-USDT,SHORT,HIGH,134.88000000,135.62450100,133.76324850,2026-01-20 00:13:17,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.629 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.857 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=135.16, EMA55=138.12;❌ روند EMA 4h: EMA21=138.90, EMA55=139.95, EMA200=135.83;❌ RSI 30m: RSI=56.04 | سطح=MEDIUM;❌ MACD 30m: MACD_hist=0.2396 | سطح=MEDIUM;❌ شکست ورود: Price=134.88, EMA21=134.34, Th=0.003 | سطح=MEDIUM;❌ EMA Rejection: EMA=134.3421, Last=134.8800;✅ Pullback: Last=134.8800, Dir=SHORT;❌ ADX: ADX=15.79 [حد ≥ 20] | سطح=MEDIUM;✅ CCI: CCI=171.32 | سطح=MEDIUM;❌ SAR: SAR=134.466, Close=134.88, Dir=SHORT;❌ Stochastic: K=85.11, D=28.37, Dir=SHORT | سطح=MEDIUM;❌ Resistance Test: Res=135.1600, Last=134.8800;✅ Double Top/Bottom: Pattern=DoubleTop;❌ Volume Spike: Factor=1.00;❌ Divergence: واگرایی وجود ندارد;❌ حجم لحظه‌ای 1m: اسپایک حجم وجود ندارد;❌ کندل‌های متوالی 1m: شرط برقرار نیست;✅ EMA کراس سریع: EMA8 بالای EMA21;❌ تأیید روند صعودی: شرایط کامل برقرار نیست;❌ فشار فروش: شرایط کامل برقرار نیست"
XRP-USDT,SHORT,HIGH,2.00505000,2.02275150,1.97849775,2026-01-20 00:13:17,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.625 [حد ≥ 0.48];❌ قدرت کندل 5m: BS5=0.406 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=2.00, EMA55=2.02;❌ روند EMA 4h: EMA21=2.03, EMA55=2.06, EMA200=2.05;❌ RSI 30m: RSI=56.35 | سطح=MEDIUM;❌ MACD 30m: MACD_hist=0.0018 | سطح=MEDIUM;❌ شکست ورود: Price=2.01, EMA21=2.00, Th=0.003 | سطح=MEDIUM;❌ EMA Rejection: EMA=1.9987, Last=2.0051;❌ Pullback: Last=2.0051, Dir=SHORT;✅ ADX: ADX=30.42 [حد ≥ 20] | سطح=MEDIUM;❌ CCI: CCI=43.42 | سطح=MEDIUM;❌ SAR: SAR=2.0047, Close=2.00505, Dir=SHORT;❌ Stochastic: K=59.73, D=19.91, Dir=SHORT | سطح=MEDIUM;❌ Resistance Test: Res=2.0297, Last=2.0051;✅ Double Top/Bottom: Pattern=DoubleTop;❌ Volume Spike: Factor=1.00;❌ Divergence: واگرایی وجود ندارد;❌ حجم لحظه‌ای 1m: اسپایک حجم وجود ندارد;❌ کندل‌های متوالی 1m: شرط برقرار نیست;❌ EMA کراس سریع: EMA8 زیر EMA21;✅ تأیید روند صعودی: RSI>50, MACD+, ADX>20;❌ فشار فروش: شرایط کامل برقرار نیست"
ADA-USDT,SHORT,HIGH,0.37250000,0.37605650,0.36716525,2026-01-20 00:13:21,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.100 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.800 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.37, EMA55=0.38;✅ روند EMA 4h: EMA21=0.38, EMA55=0.39, EMA200=0.39;❌ RSI 30m: RSI=57.51 | سطح=MEDIUM;❌ MACD 30m: MACD_hist=0.0007 | سطح=MEDIUM;❌ شکست ورود: Price=0.37, EMA21=0.37, Th=0.003 | سطح=MEDIUM;❌ EMA Rejection: EMA=0.3698, Last=0.3725;✅ Pullback: Last=0.3725, Dir=SHORT;✅ ADX: ADX=35.52 [حد ≥ 20] | سطح=MEDIUM;✅ CCI: CCI=129.38 | سطح=MEDIUM;❌ SAR: SAR=0.3708, Close=0.3725, Dir=SHORT;❌ Stochastic: K=95.71, D=31.90, Dir=SHORT | سطح=MEDIUM;❌ Resistance Test: Res=0.3728, Last=0.3725;✅ Double Top/Bottom: Pattern=DoubleTop;❌ Volume Spike: Factor=1.00;❌ Divergence: واگرایی وجود ندارد;❌ حجم لحظه‌ای 1m: اسپایک حجم وجود ندارد;❌ کندل‌های متوالی 1m: شرط برقرار نیست;✅ EMA کراس سریع: EMA8 بالای EMA21;✅ تأیید روند صعودی: RSI>50, MACD+, ADX>20;❌ فشار فروش: شرایط کامل برقرار نیست"
DOGE-USDT,SHORT,HIGH,0.13034000,0.13133900,0.12884150,2026-01-20 00:13:22,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.500 [حد ≥ 0.48];❌ قدرت کندل 5m: BS5=0.333 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.13, EMA55=0.13;✅ روند EMA 4h: EMA21=0.13, EMA55=0.14, EMA200=0.14;❌ RSI 30m: RSI=65.06 | سطح=MEDIUM;❌ MACD 30m: MACD_hist=0.0003 | سطح=MEDIUM;❌ شکست ورود: Price=0.13, EMA21=0.13, Th=0.003 | سطح=MEDIUM;❌ EMA Rejection: EMA=0.1291, Last=0.1303;✅ Pullback: Last=0.1303, Dir=SHORT;❌ ADX: ADX=8.90 [حد ≥ 20] | سطح=MEDIUM;✅ CCI: CCI=146.63 | سطح=MEDIUM;❌ SAR: SAR=0.1298, Close=0.13034, Dir=SHORT;❌ Stochastic: K=93.21, D=31.07, Dir=SHORT | سطح=MEDIUM;❌ Resistance Test: Res=0.1305, Last=0.1303;✅ Double Top/Bottom: Pattern=DoubleTop;❌ Volume Spike: Factor=1.00;❌ Divergence: واگرایی وجود ندارد;❌ حجم لحظه‌ای 1m: اسپایک حجم وجود ندارد;❌ کندل‌های متوالی 1m: شرط برقرار نیست;✅ EMA کراس سریع: EMA8 بالای EMA21;❌ تأیید روند صعودی: شرایط کامل برقرار نیست;❌ فشار فروش: شرایط کامل برقرار نیست"
DOT-USDT,SHORT,HIGH,2.03530000,2.06023000,1.99790500,2026-01-20 00:13:22,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.747 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.800 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=2.02, EMA55=2.07;❌ روند EMA 4h: EMA21=2.09, EMA55=2.11, EMA200=2.08;❌ RSI 30m: RSI=59.73 | سطح=MEDIUM;❌ MACD 30m: MACD_hist=0.0079 | سطح=MEDIUM;❌ شکست ورود: Price=2.04, EMA21=2.01, Th=0.003 | سطح=MEDIUM;❌ EMA Rejection: EMA=2.0112, Last=2.0353;✅ Pullback: Last=2.0353, Dir=SHORT;❌ ADX: ADX=16.83 [حد ≥ 20] | سطح=MEDIUM;✅ CCI: CCI=99.55 | سطح=MEDIUM;✅ SAR: SAR=2.0374, Close=2.0353, Dir=SHORT;❌ Stochastic: K=69.21, D=23.07, Dir=SHORT | سطح=MEDIUM;❌ Resistance Test: Res=2.0643, Last=2.0353;✅ Double Top/Bottom: Pattern=DoubleTop;❌ Volume Spike: Factor=1.00;❌ Divergence: واگرایی وجود ندارد;❌ حجم لحظه‌ای 1m: اسپایک حجم وجود ندارد;❌ کندل‌های متوالی 1m: شرط برقرار نیست;❌ EMA کراس سریع: EMA8 زیر EMA21;❌ تأیید روند صعودی: شرایط کامل برقرار نیست;❌ فشار فروش: شرایط کامل برقرار نیست"
POL-USDT,SHORT,HIGH,0.13670000,0.13823750,0.13439375,2026-01-20 00:13:23,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.800 [حد ≥ 0.48];❌ قدرت کندل 5m: BS5=0.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.14, EMA55=0.14;❌ روند EMA 4h: EMA21=0.14, EMA55=0.15, EMA200=0.13;❌ RSI 30m: RSI=50.71 | سطح=MEDIUM;❌ MACD 30m: MACD_hist=0.0003 | سطح=MEDIUM;❌ شکست ورود: Price=0.14, EMA21=0.14, Th=0.003 | سطح=MEDIUM;❌ EMA Rejection: EMA=0.1364, Last=0.1367;✅ Pullback: Last=0.1367, Dir=SHORT;✅ ADX: ADX=33.33 [حد ≥ 20] | سطح=MEDIUM;✅ CCI: CCI=88.06 | سطح=MEDIUM;✅ SAR: SAR=0.137, Close=0.1367, Dir=SHORT;❌ Stochastic: K=76.47, D=25.49, Dir=SHORT | سطح=MEDIUM;✅ Resistance Test: Res=0.1375, Last=0.1367;✅ Double Top/Bottom: Pattern=DoubleBottom;❌ Volume Spike: Factor=1.00;❌ Divergence: واگرایی وجود ندارد;❌ حجم لحظه‌ای 1m: اسپایک حجم وجود ندارد;❌ کندل‌های متوالی 1m: شرط برقرار نیست;❌ EMA کراس سریع: EMA8 زیر EMA21;✅ تأیید روند صعودی: RSI>50, MACD+, ADX>20;❌ فشار فروش: شرایط کامل برقرار نیست"
