symbol,direction,risk_level,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
XAUT-USDT,LONG,MEDIUM,4230.29000000,4215.77971000,4259.31058000,2026-08-07 03:50:58,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.000 [≥ 0.48];❌ قدرت کندل 5m: BS5=0.000 [≥ 0.48];✅ روند EMA 1h: EMA21=4231.74, EMA50=4202.40;✅ روند EMA 4h: EMA21=4174.65, EMA50=4120.03, EMA200=4079.86;✅ RSI 30m: RSI=48.71;✅ MACD 30m: MACD_hist=1.0852;❌ ورود هوشمند پولبک: قیمت=4230.2900 EMA=4231.1661 RSI=48.7 BS15=0.000;❌ ADX: ADX=41.79 [>25], DI+=217.22, DI-=529.13;✅ CCI عبور از ۰: CCI=41.48;❌ SAR: SAR=4231.1182, قیمت=4230.2900;✅ Stochastic کراس: K=60.44 D=20.15;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0007 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0007, ADX=41.79 -> ✅ OK"
XLM-USDT,SHORT,LOW,0.16110000,0.16258330,0.15813340,2026-08-07 03:50:58,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.500 [≥ 0.48];❌ قدرت کندل 5m: BS5=0.000 [≥ 0.48];✅ روند EMA 1h: EMA21=0.16, EMA50=0.16;✅ روند EMA 4h: EMA21=0.17, EMA50=0.17, EMA200=0.18;✅ RSI 30m: RSI=45.20;❌ MACD 30m: MACD_hist=0.0000;❌ ورود هوشمند پولبک: قیمت=0.1611 EMA=0.1615 RSI=45.2 BS15=0.500;✅ ADX: ADX=28.30 [>22], DI+=233.33, DI-=417.54;✅ CCI عبور از ۰: CCI=-62.84;❌ SAR: SAR=0.1610, قیمت=0.1611;❌ Stochastic کراس: K=20.69 D=6.90;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;❌ پولبک: بدون پولبک;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0051 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0051, ADX=28.30 -> ✅ OK"
NEAR-USDT,SHORT,LOW,1.65830000,1.67257490,1.62975020,2026-08-07 03:50:58,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.414 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.650 [≥ 0.48];✅ روند EMA 1h: EMA21=1.68, EMA50=1.69;✅ روند EMA 4h: EMA21=1.70, EMA50=1.71, EMA200=1.81;✅ RSI 30m: RSI=39.93;❌ MACD 30m: MACD_hist=0.0009;❌ ورود هوشمند پولبک: قیمت=1.6583 EMA=1.6672 RSI=39.9 BS15=0.414;✅ ADX: ADX=22.29 [>22], DI+=229.45, DI-=361.10;✅ CCI عبور از ۰: CCI=-69.85;❌ SAR: SAR=1.6543, قیمت=1.6583;❌ Stochastic کراس: K=22.92 D=7.64;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0089 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0089, ADX=22.29 -> ✅ OK"
XRP-USDT,SHORT,LOW,1.02066000,1.04235198,0.97727604,2026-08-07 09:24:57,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.766 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.734 [≥ 0.48];✅ روند EMA 1h: EMA21=1.04, EMA50=1.05;✅ روند EMA 4h: EMA21=1.05, EMA50=1.07, EMA200=1.08;✅ RSI 30m: RSI=31.32;❌ MACD 30m: MACD_hist=-0.0012;❌ ورود هوشمند پولبک: قیمت=1.0207 EMA=1.0303 RSI=31.3 BS15=0.766;✅ ADX: ADX=46.47 [>22], DI+=150.26, DI-=411.18;❌ CCI عبور از ۰: CCI=-146.36 [اشباع فروش];❌ SAR: SAR=1.0161, قیمت=1.0207;❌ Stochastic کراس: K=22.79 D=7.60;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0085 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0085, ADX=46.47 -> ✅ OK"
ADA-USDT,LONG,MEDIUM,0.20130000,0.19849870,0.20690260,2026-08-07 09:24:58,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.818 [≥ 0.48];❌ قدرت کندل 5m: BS5=1.000 [خیلی بالا - احتمال پایان حرکت];✅ روند EMA 1h: EMA21=0.20, EMA50=0.20;✅ روند EMA 4h: EMA21=0.19, EMA50=0.19, EMA200=0.17;✅ RSI 30m: RSI=53.80;❌ MACD 30m: MACD_hist=-0.0004;❌ ورود هوشمند پولبک: قیمت=0.2013 EMA=0.2006 RSI=53.8 BS15=0.818;❌ ADX: ADX=20.00 [>25], DI+=469.15, DI-=312.77;❌ CCI عبور از ۰: CCI=-30.85;✅ SAR: SAR=0.1996, قیمت=0.2013;✅ Stochastic کراس: K=61.90 D=20.63;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;❌ پولبک: بدون پولبک;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0095 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0095, ADX=20.00 -> ✅ OK"
NEAR-USDT,SHORT,MEDIUM,1.62960000,1.67478880,1.53922240,2026-08-07 09:24:59,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.577 [≥ 0.48];❌ قدرت کندل 5m: BS5=0.243 [≥ 0.48];✅ روند EMA 1h: EMA21=1.67, EMA50=1.69;✅ روند EMA 4h: EMA21=1.69, EMA50=1.70, EMA200=1.81;✅ RSI 30m: RSI=31.03;✅ MACD 30m: MACD_hist=-0.0021;❌ ورود هوشمند پولبک: قیمت=1.6296 EMA=1.6525 RSI=31.0 BS15=0.577;❌ ADX: ADX=9.12 [>22], DI+=311.86, DI-=259.72;❌ CCI عبور از ۰: CCI=-189.47 [اشباع فروش];❌ SAR: SAR=1.6238, قیمت=1.6296;❌ Stochastic کراس: K=16.91 [اشباع فروش];❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0104 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0104, ADX=9.12 -> ✅ OK"
SOL-USDT,SHORT,LOW,72.75000000,73.27825000,71.69350000,2026-08-07 10:30:30,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=1.000 [خیلی بالا - احتمال پایان حرکت];❌ قدرت کندل 5m: BS5=1.000 [خیلی بالا - احتمال پایان حرکت];✅ روند EMA 1h: EMA21=72.98, EMA50=73.31;✅ روند EMA 4h: EMA21=73.37, EMA50=73.63, EMA200=74.88;✅ RSI 30m: RSI=46.84;❌ MACD 30m: MACD_hist=0.0486;❌ ورود هوشمند پولبک: قیمت=72.7500 EMA=72.8053 RSI=46.8 BS15=1.000;✅ ADX: ADX=63.40 [>22], DI+=89.50, DI-=399.54;❌ CCI عبور از ۰: CCI=54.61;✅ SAR: SAR=72.8186, قیمت=72.7500;❌ Stochastic کراس: K=49.18 D=16.39;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0034 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0034, ADX=63.40 -> ✅ OK"
XRP-USDT,SHORT,LOW,1.02492000,1.03566476,1.00343048,2026-08-07 10:30:31,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.962 [خیلی بالا - احتمال پایان حرکت];❌ قدرت کندل 5m: BS5=0.962 [خیلی بالا - احتمال پایان حرکت];✅ روند EMA 1h: EMA21=1.03, EMA50=1.05;✅ روند EMA 4h: EMA21=1.05, EMA50=1.07, EMA200=1.08;✅ RSI 30m: RSI=40.64;❌ MACD 30m: MACD_hist=0.0001;❌ ورود هوشمند پولبک: قیمت=1.0249 EMA=1.0294 RSI=40.6 BS15=0.962;✅ ADX: ADX=65.50 [>22], DI+=120.89, DI-=579.88;✅ CCI عبور از ۰: CCI=-51.69;✅ SAR: SAR=1.0260, قیمت=1.0249;❌ Stochastic کراس: K=40.45 D=13.48;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0081 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0081, ADX=65.50 -> ✅ OK"
ADA-USDT,LONG,MEDIUM,0.20140000,0.19849860,0.20865350,2026-08-07 10:30:31,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.667 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.667 [≥ 0.48];✅ روند EMA 1h: EMA21=0.20, EMA50=0.20;✅ روند EMA 4h: EMA21=0.19, EMA50=0.19, EMA200=0.17;✅ RSI 30m: RSI=53.04;❌ MACD 30m: MACD_hist=-0.0001;❌ ورود هوشمند پولبک: قیمت=0.2014 EMA=0.2010 RSI=53.0 BS15=0.667;❌ ADX: ADX=10.09 [>25], DI+=334.63, DI-=409.76;✅ CCI عبور از ۰: CCI=11.38;✅ SAR: SAR=0.2006, قیمت=0.2014;✅ Stochastic کراس: K=51.92 D=17.31;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0093 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0093, ADX=10.09 -> ✅ OK"
DOT-USDT,SHORT,MEDIUM,0.81530000,0.82634590,0.79320820,2026-08-07 10:30:31,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.636 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.636 [≥ 0.48];✅ روند EMA 1h: EMA21=0.82, EMA50=0.83;❌ روند EMA 4h: EMA21=0.83, EMA50=0.82, EMA200=0.82;✅ RSI 30m: RSI=39.93;❌ MACD 30m: MACD_hist=-0.0002;❌ ورود هوشمند پولبک: قیمت=0.8153 EMA=0.8193 RSI=39.9 BS15=0.636;✅ ADX: ADX=84.02 [>22], DI+=58.60, DI-=675.04;❌ CCI عبور از ۰: CCI=-110.78 [اشباع فروش];✅ SAR: SAR=0.8157, قیمت=0.8153;❌ Stochastic کراس: K=40.28 D=13.43;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0060 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0060, ADX=84.02 -> ✅ OK"
