symbol,direction,risk_level,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
DOT-USDT,SHORT,MEDIUM,1.28520000,1.29268520,1.27022960,2026-03-29 00:23:15,STOP_HIT,2026-03-29 00:24:00,1.29268520,0.020000,-0.078242,10.00,-0.5824,"✅ قدرت کندل 15m: BS15=0.846 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.923 [≥ 0.48];✅ روند EMA 1h: EMA21=1.29, EMA50=1.30;✅ روند EMA 4h: EMA21=1.32, EMA50=1.37;✅ RSI 30m: RSI=47.99;✅ MACD 30m: MACD_hist=-0.0003;❌ ورود هوشمند پولبک: قیمت=1.2852 EMA=1.2863 RSI=48.0 BS15=0.846;❌ ADX: ADX=23.37 [>25], DI+=385.11, DI-=239.18;✅ CCI عبور از ۰: CCI=-26.20;❌ SAR: SAR=1.2826, قیمت=1.2852;❌ Stochastic کراس: K=43.41 D=14.47;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0023 [>0.007]"
APT-USDT,SHORT,MEDIUM,0.94630000,0.95704630,0.92480740,2026-03-29 00:23:15,STOP_HIT,2026-03-29 00:24:00,0.95704630,0.020000,-0.133561,10.00,-1.1356,"✅ قدرت کندل 15m: BS15=0.615 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=0.96, EMA50=0.98;✅ روند EMA 4h: EMA21=0.99, EMA50=1.00;✅ RSI 30m: RSI=43.41;✅ MACD 30m: MACD_hist=-0.0001;❌ ورود هوشمند پولبک: قیمت=0.9463 EMA=0.9487 RSI=43.4 BS15=0.615;❌ ADX: ADX=44.99 [>25], DI+=581.20, DI-=220.51;✅ CCI عبور از ۰: CCI=-60.05;❌ SAR: SAR=0.9429, قیمت=0.9463;❌ Stochastic کراس: K=26.91 D=8.97;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom;✅ فیلتر رنج: فاصله EMA=0.0107 [>0.007]"
ETH-USDT,SHORT,MEDIUM,2006.10000000,2021.45610000,1975.38780000,2026-03-29 08:00:43,STOP_HIT,2026-03-29 08:01:00,2021.45610000,0.020000,-0.096547,10.00,-0.7655,"✅ قدرت کندل 15m: BS15=1.000 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=2009.04, EMA50=2020.70;✅ روند EMA 4h: EMA21=2037.70, EMA50=2079.80;✅ RSI 30m: RSI=46.90;✅ MACD 30m: MACD_hist=-0.0042;❌ ورود هوشمند پولبک: قیمت=2006.1000 EMA=2008.5937 RSI=46.9 BS15=1.000;❌ ADX: ADX=40.99 [>25], DI+=404.46, DI-=169.30;✅ CCI عبور از ۰: CCI=-28.91;❌ SAR: SAR=2005.5806, قیمت=2006.1000;❌ Stochastic کراس: K=56.06 D=18.69;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0004 [>0.007]"
BNB-USDT,SHORT,MEDIUM,613.42900000,615.91142900,608.46414200,2026-03-29 08:00:44,STOP_HIT,2026-03-29 08:01:00,615.91142900,0.020000,-0.060468,10.00,-0.4047,"✅ قدرت کندل 15m: BS15=0.548 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=614.11, EMA50=616.78;✅ روند EMA 4h: EMA21=620.14, EMA50=629.15;✅ RSI 30m: RSI=46.82;✅ MACD 30m: MACD_hist=-0.0441;❌ ورود هوشمند پولبک: قیمت=613.4290 EMA=613.9319 RSI=46.8 BS15=0.548;❌ ADX: ADX=9.52 [>25], DI+=454.33, DI-=375.38;✅ CCI عبور از ۰: CCI=-29.60;✅ SAR: SAR=613.4487, قیمت=613.4290;❌ Stochastic کراس: K=51.91 D=17.30;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0007 [>0.007]"
AVAX-USDT,SHORT,MEDIUM,8.77900000,8.82677900,8.68344200,2026-03-29 08:00:45,STOP_HIT,2026-03-29 08:01:00,8.82677900,0.020000,-0.074424,10.00,-0.5442,"✅ قدرت کندل 15m: BS15=0.875 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=8.82, EMA50=8.89;✅ روند EMA 4h: EMA21=8.98, EMA50=9.20;✅ RSI 30m: RSI=43.56;✅ MACD 30m: MACD_hist=-0.0013;❌ ورود هوشمند پولبک: قیمت=8.7790 EMA=8.8029 RSI=43.6 BS15=0.875;❌ ADX: ADX=59.86 [>25], DI+=562.43, DI-=141.22;✅ CCI عبور از ۰: CCI=-36.10;✅ SAR: SAR=8.7903, قیمت=8.7790;❌ Stochastic کراس: K=34.39 D=11.46;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0023 [>0.007]"
TRX-USDT,LONG,LOW,0.31860000,0.31448140,0.32683720,2026-03-29 12:01:02,CLOSED_MANUAL,2026-03-29 23:59:00,0.32340000,0.020000,0.130659,10.00,1.5066,"✅ قدرت کندل 15m: BS15=0.500 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.500 [≥ 0.48];✅ روند EMA 1h: EMA21=0.32, EMA50=0.31;✅ روند EMA 4h: EMA21=0.31, EMA50=0.31;✅ RSI 30m: RSI=66.43;✅ MACD 30m: MACD_hist=0.0002;❌ ورود هوشمند پولبک: قیمت=0.3186 EMA=0.3165 RSI=66.4 BS15=0.500;✅ ADX: ADX=57.58 [>25], DI+=423.26, DI-=113.95;✅ CCI عبور از ۰: CCI=229.38;✅ SAR: SAR=0.3176, قیمت=0.3186;❌ Stochastic کراس: K=95.00 D=31.67;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0030 [>0.007]"
LTC-USDT,SHORT,LOW,54.02000000,54.33402000,53.39196000,2026-03-29 12:58:45,STOP_HIT,2026-03-29 12:59:00,54.33402000,0.020000,-0.078130,10.00,-0.5813,"❌ قدرت کندل 15m: BS15=0.143 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.500 [≥ 0.48];✅ روند EMA 1h: EMA21=54.11, EMA50=54.22;✅ روند EMA 4h: EMA21=54.40, EMA50=54.87;✅ RSI 30m: RSI=46.66;✅ MACD 30m: MACD_hist=-0.0136;❌ ورود هوشمند پولبک: قیمت=54.0200 EMA=54.1040 RSI=46.7 BS15=0.143;✅ ADX: ADX=55.56 [>25], DI+=105.88, DI-=370.59;✅ CCI عبور از ۰: CCI=-41.83;❌ SAR: SAR=53.9502, قیمت=54.0200;❌ Stochastic کراس: K=20.00 D=6.67;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0000 [>0.007]"
LTC-USDT,SHORT,MEDIUM,54.01000000,54.33401000,53.36198000,2026-03-29 13:31:17,STOP_HIT,2026-03-29 13:32:00,54.33401000,0.020000,-0.079991,10.00,-0.5999,"✅ قدرت کندل 15m: BS15=1.000 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=54.10, EMA50=54.21;✅ روند EMA 4h: EMA21=54.40, EMA50=54.86;✅ RSI 30m: RSI=46.33;✅ MACD 30m: MACD_hist=-0.0139;❌ ورود هوشمند پولبک: قیمت=54.0100 EMA=54.0902 RSI=46.3 BS15=1.000;❌ ADX: ADX=17.17 [>25], DI+=225.10, DI-=318.43;✅ CCI عبور از ۰: CCI=-70.10;❌ SAR: SAR=53.9120, قیمت=54.0100;❌ Stochastic کراس: K=22.22 D=7.41;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0002 [>0.007]"
TRX-USDT,LONG,LOW,0.31990000,0.31468010,0.33033980,2026-03-29 13:31:18,CLOSED_MANUAL,2026-03-29 23:59:00,0.32340000,0.020000,0.089409,10.00,1.0941,"✅ قدرت کندل 15m: BS15=0.500 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.500 [≥ 0.48];✅ روند EMA 1h: EMA21=0.32, EMA50=0.31;✅ روند EMA 4h: EMA21=0.31, EMA50=0.31;✅ RSI 30m: RSI=71.43;✅ MACD 30m: MACD_hist=0.0004;❌ ورود هوشمند پولبک: قیمت=0.3199 EMA=0.3174 RSI=71.4 BS15=0.500;✅ ADX: ADX=80.00 [>25], DI+=439.53, DI-=48.84;✅ CCI عبور از ۰: CCI=159.09;✅ SAR: SAR=0.3191, قیمت=0.3199;❌ Stochastic کراس: K=94.44 D=31.48;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0042 [>0.007]"
SUI-USDT,SHORT,MEDIUM,0.85930000,0.87015930,0.83758140,2026-03-29 14:28:03,STOP_HIT,2026-03-29 14:29:00,0.87015930,0.020000,-0.146374,10.00,-1.2637,"✅ قدرت کندل 15m: BS15=0.632 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=0.87, EMA50=0.88;✅ روند EMA 4h: EMA21=0.89, EMA50=0.92;✅ RSI 30m: RSI=33.93;✅ MACD 30m: MACD_hist=-0.0003;❌ ورود هوشمند پولبک: قیمت=0.8593 EMA=0.8655 RSI=33.9 BS15=0.632;❌ ADX: ADX=7.65 [>25], DI+=291.99, DI-=250.49;✅ CCI عبور از ۰: CCI=-165.65;❌ SAR: SAR=0.8567, قیمت=0.8593;❌ Stochastic کراس: K=23.49 D=7.83;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0078 [>0.007]"
