symbol,direction,risk_level,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
XAUT-USDT,LONG,LOW,5070.08000000,5051.50830500,5097.93754250,2026-01-26 00:13:02,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.443 [حد ≥ 0.48];❌ قدرت کندل 5m: BS5=0.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=5048.61, EMA55=5015.94;✅ روند EMA 4h: EMA21=4988.82, EMA55=4855.36, EMA200=4603.97;✅ RSI 30m: RSI=59.43 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=1.9603 | سطح=MEDIUM;❌ شکست ورود: Price=5070.08, EMA21=5055.66, Th=0.003 | سطح=MEDIUM;❌ EMA Rejection: EMA=5055.6566, Last=5070.0800;❌ Pullback: Last=5070.0800, Dir=LONG;✅ ADX: ADX=66.45 [حد ≥ 20] | سطح=MEDIUM;✅ CCI: CCI=83.11 | سطح=MEDIUM;✅ SAR: SAR=5061.5122, Close=5070.08, Dir=LONG;❌ Stochastic: K=56.39, D=18.80, Dir=LONG | سطح=MEDIUM;❌ Resistance Test: Res=5098.0000, Last=5070.0800;✅ Double Top/Bottom: Pattern=DoubleBottom;❌ Volume Spike: Factor=1.00;❌ Divergence: واگرایی وجود ندارد;❌ حجم لحظه‌ای 1m: اسپایک حجم وجود ندارد;❌ کندل‌های متوالی 1m: شرط برقرار نیست;✅ EMA کراس سریع: EMA8 بالای EMA21;✅ تأیید روند صعودی: RSI>50, MACD+, ADX>20;❌ فشار فروش: شرایط کامل برقرار نیست"
BTC-USDT,SHORT,LOW,86288.20000000,86859.78319600,85430.82520600,2026-01-26 00:13:03,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.705 [حد ≥ 0.48];❌ قدرت کندل 5m: BS5=0.210 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=88227.75, EMA55=88899.53;✅ روند EMA 4h: EMA21=88933.31, EMA55=90454.12, EMA200=91052.21;✅ RSI 30m: RSI=13.05 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=-202.0690 | سطح=MEDIUM;✅ شکست ورود: Price=86288.20, EMA21=87721.87, Th=0.003 | سطح=MEDIUM;❌ EMA Rejection: EMA=87721.8738, Last=86288.2000;❌ Pullback: Last=86288.2000, Dir=SHORT;✅ ADX: ADX=44.46 [حد ≥ 20] | سطح=MEDIUM;✅ CCI: CCI=-155.74 | سطح=MEDIUM;❌ SAR: SAR=86276.496, Close=86288.2, Dir=SHORT;❌ Stochastic: K=3.36, D=1.12, Dir=SHORT | سطح=MEDIUM;❌ Resistance Test: Res=88453.9000, Last=86288.2000;✅ Double Top/Bottom: Pattern=DoubleTop;❌ Volume Spike: Factor=1.00;❌ Divergence: واگرایی وجود ندارد;❌ حجم لحظه‌ای 1m: اسپایک حجم وجود ندارد;❌ کندل‌های متوالی 1m: شرط برقرار نیست;❌ EMA کراس سریع: EMA8 زیر EMA21;❌ تأیید روند صعودی: شرایط کامل برقرار نیست;❌ فشار فروش: شرایط کامل برقرار نیست"
ETH-USDT,SHORT,HIGH,2797.96000000,2827.34686150,2753.87970775,2026-01-26 00:13:03,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.395 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.733 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=2905.58, EMA55=2936.57;✅ روند EMA 4h: EMA21=2939.68, EMA55=3031.96, EMA200=3091.68;✅ RSI 30m: RSI=11.81 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=-11.4970 | سطح=MEDIUM;✅ شکست ورود: Price=2797.96, EMA21=2878.27, Th=0.003 | سطح=MEDIUM;❌ EMA Rejection: EMA=2878.2700, Last=2797.9600;❌ Pullback: Last=2797.9600, Dir=SHORT;❌ ADX: ADX=17.56 [حد ≥ 20] | سطح=MEDIUM;✅ CCI: CCI=-152.31 | سطح=MEDIUM;❌ SAR: SAR=2791.6348, Close=2797.96, Dir=SHORT;❌ Stochastic: K=6.77, D=2.26, Dir=SHORT | سطح=MEDIUM;❌ Resistance Test: Res=2927.8200, Last=2797.9600;✅ Double Top/Bottom: Pattern=DoubleTop;❌ Volume Spike: Factor=1.00;❌ Divergence: واگرایی وجود ندارد;❌ حجم لحظه‌ای 1m: اسپایک حجم وجود ندارد;✅ کندل‌های متوالی 1m: 3 کندل صعودی;❌ EMA کراس سریع: EMA8 زیر EMA21;❌ تأیید روند صعودی: شرایط کامل برقرار نیست;❌ فشار فروش: شرایط کامل برقرار نیست"
BNB-USDT,SHORT,HIGH,857.19900000,862.71138150,848.93042775,2026-01-26 00:13:04,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.360 [حد ≥ 0.48];❌ قدرت کندل 5m: BS5=0.421 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=875.37, EMA55=882.68;❌ روند EMA 4h: EMA21=883.16, EMA55=897.06, EMA200=897.01;✅ RSI 30m: RSI=15.31 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=-1.6496 | سطح=MEDIUM;✅ شکست ورود: Price=857.20, EMA21=869.90, Th=0.003 | سطح=MEDIUM;❌ EMA Rejection: EMA=869.8957, Last=857.1990;❌ Pullback: Last=857.1990, Dir=SHORT;❌ ADX: ADX=2.47 [حد ≥ 20] | سطح=MEDIUM;✅ CCI: CCI=-137.89 | سطح=MEDIUM;❌ SAR: SAR=856.4834, Close=857.199, Dir=SHORT;❌ Stochastic: K=6.12, D=2.04, Dir=SHORT | سطح=MEDIUM;❌ Resistance Test: Res=877.4700, Last=857.1990;✅ Double Top/Bottom: Pattern=DoubleTop;❌ Volume Spike: Factor=1.00;❌ Divergence: واگرایی وجود ندارد;❌ حجم لحظه‌ای 1m: اسپایک حجم وجود ندارد;❌ کندل‌های متوالی 1m: شرط برقرار نیست;❌ EMA کراس سریع: EMA8 زیر EMA21;❌ تأیید روند صعودی: شرایط کامل برقرار نیست;❌ فشار فروش: شرایط کامل برقرار نیست"
SOL-USDT,SHORT,LOW,117.84000000,119.46784350,115.39823475,2026-01-26 00:13:05,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.604 [حد ≥ 0.48];❌ قدرت کندل 5m: BS5=0.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=124.29, EMA55=126.17;✅ روند EMA 4h: EMA21=126.11, EMA55=130.43, EMA200=133.50;✅ RSI 30m: RSI=15.81 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=-0.6814 | سطح=MEDIUM;✅ شکست ورود: Price=117.84, EMA21=122.66, Th=0.003 | سطح=MEDIUM;❌ EMA Rejection: EMA=122.6634, Last=117.8400;❌ Pullback: Last=117.8400, Dir=SHORT;✅ ADX: ADX=83.11 [حد ≥ 20] | سطح=MEDIUM;✅ CCI: CCI=-135.47 | سطح=MEDIUM;❌ SAR: SAR=117.4424, Close=117.84, Dir=SHORT;❌ Stochastic: K=6.44, D=2.15, Dir=SHORT | سطح=MEDIUM;❌ Resistance Test: Res=125.6000, Last=117.8400;✅ Double Top/Bottom: Pattern=DoubleTop;❌ Volume Spike: Factor=1.00;❌ Divergence: واگرایی وجود ندارد;❌ حجم لحظه‌ای 1m: اسپایک حجم وجود ندارد;❌ کندل‌های متوالی 1m: شرط برقرار نیست;❌ EMA کراس سریع: EMA8 زیر EMA21;❌ تأیید روند صعودی: شرایط کامل برقرار نیست;❌ فشار فروش: شرایط کامل برقرار نیست"
XRP-USDT,SHORT,HIGH,1.81468000,1.83344350,1.78653475,2026-01-26 00:13:05,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.785 [حد ≥ 0.48];❌ قدرت کندل 5m: BS5=0.197 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=1.88, EMA55=1.90;✅ روند EMA 4h: EMA21=1.90, EMA55=1.95, EMA200=2.01;✅ RSI 30m: RSI=19.82 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=-0.0054 | سطح=MEDIUM;✅ شکست ورود: Price=1.81, EMA21=1.86, Th=0.003 | سطح=MEDIUM;❌ EMA Rejection: EMA=1.8565, Last=1.8147;❌ Pullback: Last=1.8147, Dir=SHORT;❌ ADX: ADX=1.86 [حد ≥ 20] | سطح=MEDIUM;✅ CCI: CCI=-112.35 | سطح=MEDIUM;✅ SAR: SAR=1.8153, Close=1.81468, Dir=SHORT;❌ Stochastic: K=3.98, D=1.33, Dir=SHORT | سطح=MEDIUM;❌ Resistance Test: Res=1.8879, Last=1.8147;✅ Double Top/Bottom: Pattern=DoubleTop;❌ Volume Spike: Factor=1.00;❌ Divergence: واگرایی وجود ندارد;❌ حجم لحظه‌ای 1m: اسپایک حجم وجود ندارد;❌ کندل‌های متوالی 1m: شرط برقرار نیست;❌ EMA کراس سریع: EMA8 زیر EMA21;❌ تأیید روند صعودی: شرایط کامل برقرار نیست;❌ فشار فروش: شرایط کامل برقرار نیست"
ADA-USDT,SHORT,HIGH,0.33360000,0.33811200,0.32683200,2026-01-26 00:13:09,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.778 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.667 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.35, EMA55=0.36;✅ روند EMA 4h: EMA21=0.35, EMA55=0.37, EMA200=0.38;✅ RSI 30m: RSI=20.24 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=-0.0014 | سطح=MEDIUM;✅ شکست ورود: Price=0.33, EMA21=0.34, Th=0.003 | سطح=MEDIUM;❌ EMA Rejection: EMA=0.3449, Last=0.3336;❌ Pullback: Last=0.3336, Dir=SHORT;❌ ADX: ADX=12.14 [حد ≥ 20] | سطح=MEDIUM;✅ CCI: CCI=-116.43 | سطح=MEDIUM;✅ SAR: SAR=0.3345, Close=0.3336, Dir=SHORT;❌ Stochastic: K=2.90, D=0.97, Dir=SHORT | سطح=MEDIUM;❌ Resistance Test: Res=0.3524, Last=0.3336;✅ Double Top/Bottom: Pattern=DoubleTop;❌ Volume Spike: Factor=1.00;❌ Divergence: واگرایی وجود ندارد;❌ حجم لحظه‌ای 1m: اسپایک حجم وجود ندارد;❌ کندل‌های متوالی 1m: شرط برقرار نیست;❌ EMA کراس سریع: EMA8 زیر EMA21;❌ تأیید روند صعودی: شرایط کامل برقرار نیست;❌ فشار فروش: شرایط کامل برقرار نیست"
DOGE-USDT,SHORT,HIGH,0.11795000,0.11926850,0.11597225,2026-01-26 00:13:10,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.787 [حد ≥ 0.48];❌ قدرت کندل 5m: BS5=0.273 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.12, EMA55=0.12;✅ روند EMA 4h: EMA21=0.12, EMA55=0.13, EMA200=0.13;✅ RSI 30m: RSI=18.07 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=-0.0003 | سطح=MEDIUM;✅ شکست ورود: Price=0.12, EMA21=0.12, Th=0.003 | سطح=MEDIUM;❌ EMA Rejection: EMA=0.1208, Last=0.1179;❌ Pullback: Last=0.1179, Dir=SHORT;❌ ADX: ADX=18.04 [حد ≥ 20] | سطح=MEDIUM;✅ CCI: CCI=-140.48 | سطح=MEDIUM;✅ SAR: SAR=0.1183, Close=0.11795, Dir=SHORT;❌ Stochastic: K=4.45, D=1.48, Dir=SHORT | سطح=MEDIUM;❌ Resistance Test: Res=0.1223, Last=0.1179;✅ Double Top/Bottom: Pattern=DoubleTop;❌ Volume Spike: Factor=1.00;❌ Divergence: واگرایی وجود ندارد;❌ حجم لحظه‌ای 1m: اسپایک حجم وجود ندارد;❌ کندل‌های متوالی 1m: شرط برقرار نیست;❌ EMA کراس سریع: EMA8 زیر EMA21;❌ تأیید روند صعودی: شرایط کامل برقرار نیست;❌ فشار فروش: شرایط کامل برقرار نیست"
DOT-USDT,SHORT,HIGH,1.79610000,1.81948800,1.76101800,2026-01-26 00:13:11,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.226 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=1.87, EMA55=1.90;✅ روند EMA 4h: EMA21=1.90, EMA55=1.97, EMA200=2.03;✅ RSI 30m: RSI=20.34 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=-0.0072 | سطح=MEDIUM;✅ شکست ورود: Price=1.80, EMA21=1.85, Th=0.003 | سطح=MEDIUM;❌ EMA Rejection: EMA=1.8477, Last=1.7961;✅ Pullback: Last=1.7961, Dir=SHORT;❌ ADX: ADX=16.81 [حد ≥ 20] | سطح=MEDIUM;✅ CCI: CCI=-121.26 | سطح=MEDIUM;❌ SAR: SAR=1.7918, Close=1.7961, Dir=SHORT;❌ Stochastic: K=12.47, D=4.16, Dir=SHORT | سطح=MEDIUM;❌ Resistance Test: Res=1.8872, Last=1.7961;✅ Double Top/Bottom: Pattern=DoubleTop;❌ Volume Spike: Factor=1.00;❌ Divergence: واگرایی وجود ندارد;❌ حجم لحظه‌ای 1m: اسپایک حجم وجود ندارد;❌ کندل‌های متوالی 1m: شرط برقرار نیست;❌ EMA کراس سریع: EMA8 زیر EMA21;❌ تأیید روند صعودی: شرایط کامل برقرار نیست;❌ فشار فروش: شرایط کامل برقرار نیست"
POL-USDT,SHORT,HIGH,0.11690000,0.11836700,0.11469950,2026-01-26 00:13:11,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.000 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.12, EMA55=0.13;❌ روند EMA 4h: EMA21=0.13, EMA55=0.13, EMA200=0.13;✅ RSI 30m: RSI=17.24 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=-0.0003 | سطح=MEDIUM;✅ شکست ورود: Price=0.12, EMA21=0.12, Th=0.003 | سطح=MEDIUM;❌ EMA Rejection: EMA=0.1201, Last=0.1169;✅ Pullback: Last=0.1169, Dir=SHORT;✅ ADX: ADX=78.85 [حد ≥ 20] | سطح=MEDIUM;✅ CCI: CCI=-124.29 | سطح=MEDIUM;❌ SAR: SAR=0.1169, Close=0.1169, Dir=SHORT;❌ Stochastic: K=10.14, D=3.38, Dir=SHORT | سطح=MEDIUM;❌ Resistance Test: Res=0.1216, Last=0.1169;✅ Double Top/Bottom: Pattern=DoubleTop;❌ Volume Spike: Factor=1.00;❌ Divergence: واگرایی وجود ندارد;✅ حجم لحظه‌ای 1m: اسپایک حجم;❌ کندل‌های متوالی 1m: شرط برقرار نیست;❌ EMA کراس سریع: EMA8 زیر EMA21;❌ تأیید روند صعودی: شرایط کامل برقرار نیست;❌ فشار فروش: شرایط کامل برقرار نیست"
