symbol,direction,risk_level,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
XAUT-USDT,LONG,MEDIUM,4469.86000000,4458.98014000,4491.61972000,2026-08-20 06:19:05,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.000 [خیلی پایین - کندل ضعیف];❌ قدرت کندل 5m: BS5=0.000 [خیلی پایین - کندل ضعیف];✅ روند EMA 1h: EMA21=4447.02, EMA50=4411.58;✅ روند EMA 4h: EMA21=4399.38, EMA50=4368.74, EMA200=4225.90;✅ RSI 30m: RSI=53.60;❌ MACD 30m: MACD_hist=-7.4236;❌ ورود هوشمند پولبک: قیمت=4469.8600 EMA=4471.9830 RSI=53.6 BS15=0.000;❌ ADX: ADX=30.39 [>25], DI+=288.54, DI-=540.48;❌ CCI عبور از ۰: CCI=-73.76;✅ SAR: SAR=4466.9040, قیمت=4469.8600;❌ Stochastic کراس: K=15.20 D=5.07;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0074 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0074, ADX=30.39 -> ✅ OK"
ADA-USDT,LONG,MEDIUM,0.18590000,0.18511410,0.18747180,2026-08-20 06:19:05,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.667 [≥ 0.4];✅ قدرت کندل 5m: BS5=0.667 [≥ 0.4];✅ روند EMA 1h: EMA21=0.18, EMA50=0.18;❌ روند EMA 4h: EMA21=0.18, EMA50=0.18, EMA200=0.18;✅ RSI 30m: RSI=57.75;❌ MACD 30m: MACD_hist=-0.0004;❌ ورود هوشمند پولبک: قیمت=0.1859 EMA=0.1846 RSI=57.8 BS15=0.667;✅ ADX: ADX=55.56 [>25], DI+=442.11, DI-=126.32;✅ CCI عبور از ۰: CCI=24.75;❌ SAR: SAR=0.1861, قیمت=0.1859;✅ Stochastic کراس: K=43.24 D=14.41;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom;✅ فیلتر رنج: فاصله EMA=0.0195 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0195, ADX=55.56 -> ✅ OK"
ATOM-USDT,LONG,MEDIUM,1.47740000,1.47562260,1.48095480,2026-08-20 06:19:06,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.429 [≥ 0.4];✅ قدرت کندل 5m: BS5=0.429 [≥ 0.4];✅ روند EMA 1h: EMA21=1.46, EMA50=1.44;❌ روند EMA 4h: EMA21=1.44, EMA50=1.44, EMA200=1.44;✅ RSI 30m: RSI=56.79;❌ MACD 30m: MACD_hist=-0.0029;❌ ورود هوشمند پولبک: قیمت=1.4774 EMA=1.4740 RSI=56.8 BS15=0.429;✅ ADX: ADX=88.51 [>25], DI+=582.74, DI-=35.53;✅ CCI عبور از ۰: CCI=6.51;❌ SAR: SAR=1.4792, قیمت=1.4774;✅ Stochastic کراس: K=31.43 D=10.48;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0156 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0156, ADX=88.51 -> ✅ OK"
ETH-USDT,LONG,MEDIUM,2244.77000000,2221.12523000,2292.05954000,2026-08-20 07:08:15,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.702 [≥ 0.4];❌ قدرت کندل 5m: BS5=0.348 [خیلی پایین - کندل ضعیف];✅ روند EMA 1h: EMA21=2129.67, EMA50=2029.67;✅ روند EMA 4h: EMA21=1991.50, EMA50=1938.42, EMA200=1889.83;✅ RSI 30m: RSI=69.17;❌ MACD 30m: MACD_hist=-9.6390;❌ ورود هوشمند پولبک: قیمت=2244.7700 EMA=2202.1429 RSI=69.2 BS15=0.702;❌ ADX: ADX=26.58 [>25], DI+=281.17, DI-=484.73;✅ CCI عبور از ۰: CCI=29.36;✅ SAR: SAR=2223.5998, قیمت=2244.7700;❌ Stochastic کراس: K=24.29 D=8.10;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0433 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0433, ADX=26.58 -> ✅ OK"
LTC-USDT,LONG,MEDIUM,46.70000000,46.43330000,47.23340000,2026-08-20 07:08:16,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.545 [≥ 0.4];❌ قدرت کندل 5m: BS5=0.250 [خیلی پایین - کندل ضعیف];✅ روند EMA 1h: EMA21=46.05, EMA50=45.35;❌ روند EMA 4h: EMA21=45.05, EMA50=44.85, EMA200=45.13;✅ RSI 30m: RSI=58.90;❌ MACD 30m: MACD_hist=-0.0695;❌ ورود هوشمند پولبک: قیمت=46.7000 EMA=46.5178 RSI=58.9 BS15=0.545;❌ ADX: ADX=25.93 [>25], DI+=229.51, DI-=390.16;✅ CCI عبور از ۰: CCI=18.39;✅ SAR: SAR=46.4830, قیمت=46.7000;✅ Stochastic کراس: K=32.14 D=10.71;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0138 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0138, ADX=25.93 -> ✅ OK"
BTC-USDT,LONG,MEDIUM,69363.90000000,68836.73610000,70418.22780000,2026-08-20 07:57:32,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.019 [خیلی پایین - کندل ضعیف];✅ قدرت کندل 5m: BS5=0.703 [≥ 0.4];✅ روند EMA 1h: EMA21=67970.21, EMA50=66383.52;✅ روند EMA 4h: EMA21=65948.15, EMA50=64813.55, EMA200=64253.07;✅ RSI 30m: RSI=62.49;❌ MACD 30m: MACD_hist=-170.1531;❌ ورود هوشمند پولبک: قیمت=69363.9000 EMA=68866.6106 RSI=62.5 BS15=0.019;❌ ADX: ADX=32.99 [>25], DI+=227.61, DI-=451.76;✅ CCI عبور از ۰: CCI=22.60;✅ SAR: SAR=68976.0140, قیمت=69363.9000;✅ Stochastic کراس: K=39.68 D=13.23;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0189 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0189, ADX=32.99 -> ✅ OK"
SOL-USDT,LONG,MEDIUM,84.62000000,83.93538000,85.98924000,2026-08-20 07:57:32,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.056 [خیلی پایین - کندل ضعیف];✅ قدرت کندل 5m: BS5=0.600 [≥ 0.4];✅ روند EMA 1h: EMA21=82.55, EMA50=79.96;✅ روند EMA 4h: EMA21=79.20, EMA50=77.34, EMA200=76.27;✅ RSI 30m: RSI=59.79;❌ MACD 30m: MACD_hist=-0.3230;❌ ورود هوشمند پولبک: قیمت=84.6200 EMA=84.0506 RSI=59.8 BS15=0.056;❌ ADX: ADX=41.26 [>25], DI+=212.27, DI-=510.47;✅ CCI عبور از ۰: CCI=0.55;✅ SAR: SAR=84.2886, قیمت=84.6200;❌ Stochastic کراس: K=18.81 D=6.27;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0257 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0257, ADX=41.26 -> ✅ OK"
LTC-USDT,LONG,MEDIUM,46.88000000,46.43312000,47.77376000,2026-08-20 07:57:33,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.167 [خیلی پایین - کندل ضعیف];✅ قدرت کندل 5m: BS5=0.500 [≥ 0.4];✅ روند EMA 1h: EMA21=46.13, EMA50=45.41;❌ روند EMA 4h: EMA21=45.22, EMA50=44.93, EMA200=45.15;✅ RSI 30m: RSI=62.38;❌ MACD 30m: MACD_hist=-0.0663;❌ ورود هوشمند پولبک: قیمت=46.8800 EMA=46.5541 RSI=62.4 BS15=0.167;❌ ADX: ADX=35.48 [>25], DI+=222.22, DI-=466.67;✅ CCI عبور از ۰: CCI=40.48;✅ SAR: SAR=46.6356, قیمت=46.8800;✅ Stochastic کراس: K=53.57 D=17.86;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0136 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0136, ADX=35.48 -> ✅ OK"
ATOM-USDT,LONG,LOW,1.47330000,1.46232670,1.49524660,2026-08-20 07:57:33,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.950 [خیلی بالا - احتمال پایان حرکت];❌ قدرت کندل 5m: BS5=1.000 [خیلی بالا - احتمال پایان حرکت];✅ روند EMA 1h: EMA21=1.46, EMA50=1.44;✅ روند EMA 4h: EMA21=1.44, EMA50=1.44, EMA200=1.44;✅ RSI 30m: RSI=53.47;❌ MACD 30m: MACD_hist=-0.0050;❌ ورود هوشمند پولبک: قیمت=1.4733 EMA=1.4730 RSI=53.5 BS15=0.950;✅ ADX: ADX=95.31 [>25], DI+=705.08, DI-=16.92;❌ CCI عبور از ۰: CCI=-47.71;✅ SAR: SAR=1.4640, قیمت=1.4733;❌ Stochastic کراس: K=22.09 D=7.36;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0135 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0135, ADX=95.31 -> ✅ OK"
ETH-USDT,LONG,MEDIUM,2250.91000000,2221.11909000,2310.49182000,2026-08-20 08:33:24,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.348 [خیلی پایین - کندل ضعیف];❌ قدرت کندل 5m: BS5=0.348 [خیلی پایین - کندل ضعیف];✅ روند EMA 1h: EMA21=2151.12, EMA50=2046.88;✅ روند EMA 4h: EMA21=2015.60, EMA50=1950.91, EMA200=1893.56;✅ RSI 30m: RSI=68.75;❌ MACD 30m: MACD_hist=-10.8392;❌ ورود هوشمند پولبک: قیمت=2250.9100 EMA=2215.0092 RSI=68.8 BS15=0.348;❌ ADX: ADX=38.63 [>25], DI+=228.36, DI-=515.86;✅ CCI عبور از ۰: CCI=22.98;✅ SAR: SAR=2248.5494, قیمت=2250.9100;✅ Stochastic کراس: K=54.93 D=18.31;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0414 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0414, ADX=38.63 -> ✅ OK"
