symbol,direction,risk_level,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
BNB-USDT,LONG,MEDIUM,629.20700000,624.21479300,639.19141400,2026-04-22 00:38:57,TP_HIT,2026-04-22 06:13:00,639.19141400,0.020000,0.138683,10.00,1.5868,"✅ قدرت کندل 15m: BS15=0.588 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.725 [≥ 0.48];✅ روند EMA 1h: EMA21=630.55, EMA50=629.38;✅ روند EMA 4h: EMA21=628.40, EMA50=624.23;❌ RSI 30m: RSI=44.99;❌ MACD 30m: MACD_hist=-0.2503;❌ ورود هوشمند پولبک: قیمت=629.2070 EMA=630.6120 RSI=45.0 BS15=0.588;✅ ADX: ADX=29.20 [>25], DI+=442.00, DI-=242.22;❌ CCI عبور از ۰: CCI=-68.38;✅ SAR: SAR=629.1636, قیمت=629.2070;✅ Stochastic کراس: K=42.33 D=14.11;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0001 [>0.007]"
ATOM-USDT,LONG,LOW,1.81780000,1.79788220,1.85763560,2026-04-22 00:38:58,TP_HIT,2026-04-22 03:51:00,1.85763560,0.020000,0.199142,10.00,2.1914,"❌ قدرت کندل 15m: BS15=0.426 [≥ 0.48];❌ قدرت کندل 5m: BS5=0.111 [≥ 0.48];✅ روند EMA 1h: EMA21=1.81, EMA50=1.80;✅ روند EMA 4h: EMA21=1.80, EMA50=1.79;✅ RSI 30m: RSI=55.28;✅ MACD 30m: MACD_hist=0.0001;❌ ورود هوشمند پولبک: قیمت=1.8178 EMA=1.8111 RSI=55.3 BS15=0.426;✅ ADX: ADX=45.98 [>25], DI+=478.85, DI-=177.20;✅ CCI عبور از ۰: CCI=55.75;✅ SAR: SAR=1.8176, قیمت=1.8178;✅ Stochastic کراس: K=45.24 D=15.08;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0035 [>0.007]"
ETH-USDT,LONG,LOW,2366.21000000,2310.86379000,2476.90242000,2026-04-22 08:09:57,CLOSED_MANUAL,2026-04-22 23:59:00,2398.31000000,0.020000,0.115660,10.00,1.3566,"✅ قدرت کندل 15m: BS15=0.570 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.920 [≥ 0.48];✅ روند EMA 1h: EMA21=2327.88, EMA50=2321.67;✅ روند EMA 4h: EMA21=2328.54, EMA50=2316.21;✅ RSI 30m: RSI=67.42;✅ MACD 30m: MACD_hist=5.0242;❌ ورود هوشمند پولبک: قیمت=2366.2100 EMA=2336.7862 RSI=67.4 BS15=0.570;✅ ADX: ADX=34.45 [>25], DI+=305.01, DI-=148.70;✅ CCI عبور از ۰: CCI=120.89;✅ SAR: SAR=2358.1906, قیمت=2366.2100;❌ Stochastic کراس: K=83.20 D=27.73;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0050 [>0.007]"
AVAX-USDT,LONG,MEDIUM,9.60000000,9.37640000,10.04720000,2026-04-22 10:22:33,CLOSED_MANUAL,2026-04-22 23:59:00,9.46200000,0.020000,-0.163750,10.00,-1.4375,"❌ قدرت کندل 15m: BS15=0.286 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=9.43, EMA50=9.37;✅ روند EMA 4h: EMA21=9.37, EMA50=9.36;✅ RSI 30m: RSI=65.34;✅ MACD 30m: MACD_hist=0.0134;❌ ورود هوشمند پولبک: قیمت=9.6000 EMA=9.4940 RSI=65.3 BS15=0.286;❌ ADX: ADX=42.78 [>25], DI+=190.66, DI-=475.75;✅ CCI عبور از ۰: CCI=80.63;✅ SAR: SAR=9.5792, قیمت=9.6000;❌ Stochastic کراس: K=75.32 D=25.11;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0081 [>0.007]"
NEAR-USDT,LONG,LOW,1.40390000,1.38019610,1.45130780,2026-04-22 10:22:33,CLOSED_MANUAL,2026-04-22 23:59:00,1.41200000,0.020000,0.037696,10.00,0.5770,"❌ قدرت کندل 15m: BS15=0.407 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.667 [≥ 0.48];✅ روند EMA 1h: EMA21=1.38, EMA50=1.37;✅ روند EMA 4h: EMA21=1.38, EMA50=1.37;✅ RSI 30m: RSI=63.36;✅ MACD 30m: MACD_hist=0.0013;❌ ورود هوشمند پولبک: قیمت=1.4039 EMA=1.3931 RSI=63.4 BS15=0.407;✅ ADX: ADX=37.24 [>25], DI+=412.69, DI-=188.71;✅ CCI عبور از ۰: CCI=73.15;✅ SAR: SAR=1.4035, قیمت=1.4039;❌ Stochastic کراس: K=71.85 D=23.95;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0079 [>0.007]"
ETH-USDT,LONG,MEDIUM,2386.43000000,2355.78357000,2447.72286000,2026-04-22 11:55:33,CLOSED_MANUAL,2026-04-22 23:59:00,2398.31000000,0.020000,0.029781,10.00,0.4978,"✅ قدرت کندل 15m: BS15=0.675 [≥ 0.48];❌ قدرت کندل 5m: BS5=0.060 [≥ 0.48];✅ روند EMA 1h: EMA21=2347.73, EMA50=2331.87;✅ روند EMA 4h: EMA21=2335.73, EMA50=2319.84;✅ RSI 30m: RSI=67.07;✅ MACD 30m: MACD_hist=2.3518;❌ ورود هوشمند پولبک: قیمت=2386.4300 EMA=2362.5410 RSI=67.1 BS15=0.675;❌ ADX: ADX=37.07 [>25], DI+=219.85, DI-=478.86;✅ CCI عبور از ۰: CCI=82.87;✅ SAR: SAR=2386.2558, قیمت=2386.4300;❌ Stochastic کراس: K=73.60 D=24.53;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0091 [>0.007]"
AVAX-USDT,LONG,MEDIUM,9.57800000,9.49042200,9.75315600,2026-04-22 11:55:33,STOP_HIT,2026-04-22 22:35:00,9.49042200,0.020000,-0.111437,10.00,-0.9144,"❌ قدرت کندل 15m: BS15=0.100 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.667 [≥ 0.48];✅ روند EMA 1h: EMA21=9.46, EMA50=9.39;✅ روند EMA 4h: EMA21=9.39, EMA50=9.37;✅ RSI 30m: RSI=60.93;✅ MACD 30m: MACD_hist=0.0009;❌ ورود هوشمند پولبک: قیمت=9.5780 EMA=9.5142 RSI=60.9 BS15=0.100;❌ ADX: ADX=47.20 [>25], DI+=181.01, DI-=504.58;✅ CCI عبور از ۰: CCI=53.90;✅ SAR: SAR=9.5518, قیمت=9.5780;❌ Stochastic کراس: K=67.22 D=22.41;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0083 [>0.007]"
FIL-USDT,LONG,MEDIUM,0.95100000,0.93864900,0.97570200,2026-04-22 11:55:34,STOP_HIT,2026-04-22 23:06:00,0.93864900,0.020000,-0.149874,10.00,-1.2987,"✅ قدرت کندل 15m: BS15=0.500 [≥ 0.48];❌ قدرت کندل 5m: BS5=0.000 [≥ 0.48];✅ روند EMA 1h: EMA21=0.94, EMA50=0.93;✅ روند EMA 4h: EMA21=0.93, EMA50=0.93;✅ RSI 30m: RSI=62.60;✅ MACD 30m: MACD_hist=0.0006;❌ ورود هوشمند پولبک: قیمت=0.9510 EMA=0.9422 RSI=62.6 BS15=0.500;❌ ADX: ADX=36.04 [>25], DI+=192.79, DI-=410.05;✅ CCI عبور از ۰: CCI=63.85;✅ SAR: SAR=0.9475, قیمت=0.9510;❌ Stochastic کراس: K=66.91 D=22.30;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom;✅ فیلتر رنج: فاصله EMA=0.0085 [>0.007]"
ETH-USDT,LONG,MEDIUM,2387.28000000,2359.15272000,2457.59820000,2026-04-22 13:28:10,CLOSED_MANUAL,2026-04-22 23:59:00,2398.31000000,0.020000,0.026203,10.00,0.4620,"✅ قدرت کندل 15m: BS15=0.629 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.602 [≥ 0.48];✅ روند EMA 1h: EMA21=2351.45, EMA50=2334.10;✅ روند EMA 4h: EMA21=2335.81, EMA50=2319.88;✅ RSI 30m: RSI=64.63;✅ MACD 30m: MACD_hist=0.1465;❌ ورود هوشمند پولبک: قیمت=2387.2800 EMA=2369.2002 RSI=64.6 BS15=0.629;❌ ADX: ADX=30.05 [>25], DI+=232.34, DI-=431.98;✅ CCI عبور از ۰: CCI=61.43;✅ SAR: SAR=2386.5216, قیمت=2387.2800;✅ Stochastic کراس: K=53.39 D=17.80;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0096 [>0.007]"
BNB-USDT,LONG,MEDIUM,642.03500000,639.06996500,647.96507000,2026-04-22 13:28:11,TP_HIT,2026-04-22 17:11:00,647.96507000,0.020000,0.072364,10.00,0.9236,"✅ قدرت کندل 15m: BS15=0.649 [≥ 0.48];❌ قدرت کندل 5m: BS5=0.023 [≥ 0.48];✅ روند EMA 1h: EMA21=636.59, EMA50=632.92;✅ روند EMA 4h: EMA21=631.80, EMA50=626.25;✅ RSI 30m: RSI=64.61;✅ MACD 30m: MACD_hist=0.0020;❌ ورود هوشمند پولبک: قیمت=642.0350 EMA=639.3771 RSI=64.6 BS15=0.649;❌ ADX: ADX=35.74 [>25], DI+=200.32, DI-=423.09;✅ CCI عبور از ۰: CCI=64.32;✅ SAR: SAR=642.0031, قیمت=642.0350;✅ Stochastic کراس: K=54.90 D=18.30;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0056 [>0.007]"
